Target,date_sold,num_bath,num_bed,num_parking,property_size,type,suburb_median_income,suburb_lat,suburb_lng,km_from_cbd,ds_float,tot_rooms,prop_cbd
1980000,2021-06-24,1,3,2,0.5146341463414634,1,39052,-33.79683,151.09667,0.1545899632802937,1624492800.0,4,0.0795572737857121
930000,2016-08-26,2,4,2,0.5121951219512195,1,35880,-33.91492,150.95681,0.2906976744186046,1472169600.0,6,0.1488939307997731
1250000,2020-08-27,2,4,2,0.4065040650406504,1,46228,-33.69583,150.95622,0.3645042839657282,1598486400.0,6,0.1481724731568
1525000,2021-12-02,1,2,1,0.1422764227642276,1,56784,-33.88143,151.15595,0.0613219094247246,1638403200.0,3,0.0087246619100217
1100000,2021-11-05,1,3,2,0.5227642276422764,1,24908,-33.88245,151.02748,0.2042839657282741,1636070400.0,4,0.1067923495636424
2800000,2020-09-25,3,4,1,0.5894308943089431,1,52728,-33.77471,151.20025,0.1195838433292533,1600992000.0,7,0.0704864117184623
2500000,2021-11-26,2,4,0,0.6048780487804878,1,43836,-33.70323,151.29673,0.2372093023255813,1637884800.0,6,0.1434826999432784
2825000,2021-09-23,2,4,2,0.5772357723577236,1,40404,-33.7702,151.24964,0.1329253365973072,1632355200.0,6,0.076729259336657
2360000,2021-10-22,2,4,2,0.2707317073170732,1,35412,-33.88947,151.12753,0.0952264381884945,1634860800.0,6,0.0257808161924948
2860000,2021-12-03,4,6,2,0.5894308943089431,1,39312,-33.48638,151.43476,0.5703794369645043,1638489600.0,10,0.3361992616254192
4250000,2021-11-09,1,3,2,0.4455284552845528,1,60840,-33.85205,151.15424,0.0618115055079559,1636416000.0,4,0.0275387845677722
1350000,2021-10-29,3,5,2,0.4813008130081301,1,25376,-33.87884,150.87759,0.3730722154222766,1635465600.0,8,0.1795599605934859
1070000,2021-11-23,1,4,1,0.3650406504065041,1,44096,-33.95266,150.93951,0.3246022031823745,1637625600.0,5,0.1184929993730781
1335000,2021-11-24,2,4,2,0.5365853658536586,1,47372,-33.97953,150.87193,0.4091799265605875,1637712000.0,6,0.2195599605934859
2000000,2020-11-12,3,5,2,0.4552845528455284,1,43576,-33.6556,151.10003,0.3068543451652387,1605139200.0,8,0.1397060433272631
1200000,2021-05-28,3,4,1,0.6105691056910569,1,38168,-33.7699,150.67467,0.6165238678090575,1622160000.0,7,0.3764304266053677
1100000,2021-11-19,3,6,2,0.4926829268292683,1,30628,-34.06338,150.80766,0.524969400244798,1637280000.0,9,0.2586434606084126
1115000,2021-12-21,2,5,3,0.5601626016260163,1,40196,-33.72826,150.88995,0.4037943696450428,1640044800.0,7,0.2261905046223044
1221000,2019-07-20,1,3,3,0.7024390243902439,1,40092,-33.77572,151.01474,0.2485924112607098,1563580800.0,4,0.1746210108367912
1750000,2021-10-14,3,5,2,0.4943089430894309,1,43732,-33.98789,151.02589,0.2630354957160342,1634169600.0,8,0.1300207978823974
1020000,2017-07-22,2,4,1,0.5341463414634147,1,42900,-33.75075,150.93583,0.3435740514075887,1500681600.0,6,0.1835188225811266
2750000,2018-11-08,2,4,3,0.5349593495934959,1,41964,-33.52349,151.34031,0.4832313341493268,1541635200.0,6,0.2585091202197211
3570000,2018-04-21,3,6,2,0.5170731707317073,1,39052,-33.85608,151.10677,0.1138310893512851,1524268800.0,9,0.0588590022987132
2600000,2016-11-16,1,4,2,0.5878048780487805,1,58084,-33.81806,151.16504,0.0779681762545899,1479254400.0,5,0.045830074335015
975000,2019-08-16,2,3,3,0.491869918699187,1,33540,-33.81378,151.03784,0.2033047735618114,1565913600.0,5,0.0999995024430047
1220000,2020-11-14,2,5,2,0.5788617886178862,1,32292,-33.95023,151.03068,0.2297429620563035,1605312000.0,7,0.132989421938283
2400000,2021-09-21,2,4,2,0.4398373983739837,1,32448,-33.77752,151.10509,0.1643818849449204,1632182400.0,6,0.0723013006139853
1675000,2021-09-14,2,4,2,0.3642276422764228,1,45084,-33.98228,151.07156,0.2194614443084455,1631577600.0,6,0.0799339244310435
2450000,2021-08-19,3,5,4,0.7235772357723578,1,36868,-33.44184,151.34373,0.5906976744186047,1629331200.0,8,0.4274153904329741
753500,2018-11-30,1,2,0,0.5439024390243903,1,40924,-33.68827,151.11987,0.2572827417380661,1543536000.0,3,0.1399367107502164
640000,2019-11-19,2,4,0,0.5170731707317073,1,37544,-33.69209,150.57478,0.7537331701346389,1574121600.0,6,0.3897352001671791
635000,2017-07-28,1,3,1,0.5130081300813009,1,37492,-34.05877,150.69373,0.6367197062423501,1501200000.0,4,0.3266423858853032
1000000,2021-12-02,2,3,3,0.3650406504065041,1,24908,-33.88245,151.02748,0.2042839657282741,1638403200.0,5,0.0745719517170691
453000,2021-12-03,1,2,1,0.124390243902439,1,33124,-34.0051,150.8581,0.437454100367197,1638489600.0,3,0.0544150222407976
3450000,2021-11-18,1,3,1,0.4959349593495935,1,56576,-33.79453,151.26125,0.1084455324357405,1637193600.0,4,0.0537819307201639
827500,2020-03-27,3,5,1,0.3186991869918699,1,23504,-33.88004,150.99733,0.2379436964504283,1585267200.0,8,0.0758324626085917
655000,2016-09-15,1,2,1,0.4560975609756098,1,28288,-33.35917,151.48543,0.7511627906976744,1473897600.0,3,0.3426035167328418
1520000,2020-10-29,3,4,3,0.1959349593495934,1,52728,-34.062,151.13762,0.2757649938800489,1603929600.0,7,0.0540320028659282
730000,2016-08-20,2,4,2,0.3642276422764228,1,36244,-33.94155,150.87334,0.3911872705018359,1471651200.0,6,0.1424812172234329
1975000,2021-10-30,3,5,2,0.4504065040650406,1,36660,-33.79508,151.02527,0.2260709914320685,1635552000.0,8,0.1018238449214357
2520000,2019-10-19,3,5,2,0.5227642276422764,1,49660,-33.73559,151.30351,0.2017135862913096,1571443200.0,8,0.1054486471425301
597500,2017-10-24,2,2,2,0.3585365853658536,1,36244,-33.47576,151.3525,0.5492044063647491,1508803200.0,4,0.1969098725258978
1385000,2021-11-25,2,4,2,0.4772357723577236,1,40196,-33.72826,150.88995,0.4037943696450428,1637798400.0,6,0.1927051178712521
1820000,2021-11-12,1,2,0,0.1626016260162601,1,47528,-33.9047,151.13884,0.0930232558139534,1636675200.0,3,0.0151257326526753
1800000,2021-04-23,2,3,1,0.4341463414634146,1,41288,-33.75228,151.25889,0.1593635250917992,1619136000.0,5,0.0691870913813176
1010000,2018-09-14,3,4,2,0.5097560975609756,1,41964,-33.52349,151.34031,0.4832313341493268,1536883200.0,7,0.2463301191151446
1930000,2021-08-18,2,2,2,0.3016260162601626,1,35412,-33.88947,151.12753,0.0952264381884945,1629244800.0,4,0.0287227711934402
850000,2020-10-15,2,4,2,0.4439024390243902,1,45916,-33.79317,150.68049,0.6040391676866586,1602720000.0,6,0.2681344598023703
1431000,2020-08-31,3,5,2,0.4195121951219512,1,46228,-33.69583,150.95622,0.3645042839657282,1598832000.0,8,0.1529139922978176
1565000,2016-08-13,1,2,2,0.2138211382113821,1,58916,-33.87113,151.16107,0.0522643818849449,1471046400.0,3,0.0111752296225532
1010000,2021-05-29,3,5,5,0.4260162601626016,1,21008,-33.87535,150.97324,0.2647490820073439,1622246400.0,8,0.1127874137982505
2650000,2016-12-13,5,5,3,0.8617886178861789,1,47424,-33.72353,151.11725,0.2154222766217869,1481587200.0,10,0.1856484660317838
1810000,2021-10-28,2,3,2,0.3495934959349593,1,26572,-33.92577,151.10309,0.142594859241126,1635379200.0,5,0.0498502353444586
1375000,2021-10-30,3,5,2,0.5146341463414634,1,24700,-33.88742,151.0104,0.224235006119951,1635552000.0,8,0.1153989909544138
500000,2019-10-05,1,3,1,0.3983739837398374,1,40716,-33.70698,150.70828,0.6041615667074663,1570233600.0,4,0.2406822501517549
2800000,2020-01-21,4,7,3,0.7308943089430894,1,48464,-33.72491,151.16978,0.1920440636474908,1579564800.0,11,0.1403639131862554
955000,2019-02-21,1,4,2,0.510569105691057,1,40560,-34.01586,151.06319,0.2598531211750306,1550707200.0,5,0.1326729756893652
870000,2018-11-27,2,4,2,0.3430894308943089,1,50076,-33.72309,150.73341,0.5697674418604651,1543276800.0,6,0.1954811873700132
1600000,2021-12-17,1,4,2,0.6479674796747967,1,44200,-33.62806,151.15004,0.3253365973072215,1639699200.0,5,0.2108075350031345
535000,2019-11-13,2,4,1,0.4349593495934959,1,27248,-33.21474,151.52049,0.9472460220318236,1573603200.0,6,0.4120135136479883
2200000,2021-10-28,3,4,2,0.6154471544715447,1,40092,-33.77572,151.01474,0.2485924112607098,1635379200.0,7,0.1529954921336238
1550000,2021-02-20,2,3,2,0.3373983739837398,1,35464,-33.98259,151.13977,0.1744186046511628,1613779200.0,5,0.058848553601815
7700000,2021-10-16,2,3,4,0.6821138211382114,1,35568,-33.54226,151.30629,0.4481028151774786,1634342400.0,5,0.3056571235234996
745000,2017-03-20,2,4,2,0.3447154471544715,1,43160,-34.0577,150.71508,0.6141982864137087,1489968000.0,6,0.2117236369426117
1450000,2020-08-29,1,3,2,0.3780487804878049,1,34424,-33.87913,151.08118,0.143329253365973,1598659200.0,4,0.0541854494432336
1207000,2017-02-23,2,4,1,0.6967479674796748,1,43160,-33.72225,151.08107,0.2391676866585067,1487808000.0,6,0.1666395995661302
1100500,2021-10-22,1,3,1,0.4146341463414634,1,25012,-33.86202,150.88392,0.3656058751529987,1634860800.0,4,0.1515926799414872
2800000,2020-11-24,3,5,3,0.526829268292683,1,48568,-33.83175,151.11687,0.111015911872705,1606176000.0,8,0.0584864316207421
1650000,2018-08-24,1,3,4,0.4658536585365854,1,36088,-33.94502,151.22653,0.1063647490820073,1535068800.0,4,0.049550407499179
2600000,2016-09-24,1,4,1,0.5276422764227642,1,48828,-33.83054,151.14729,0.0813953488372093,1474675200.0,5,0.0429476271506901
1140000,2021-03-27,3,5,4,0.4203252032520325,1,27924,-33.84826,150.96403,0.2757649938800489,1616803200.0,8,0.115910977102427
1646000,2016-08-13,2,5,2,0.4552845528455284,1,45500,-33.73128,151.28955,0.1992656058751529,1471046400.0,7,0.0907225522683622
1540000,2021-10-11,2,3,2,0.2959349593495935,1,40560,-34.01586,151.06319,0.2598531211750306,1633910400.0,5,0.0768996228517976
2665000,2021-06-15,3,3,2,0.2967479674796748,1,52988,-33.84744,151.11635,0.1050183598531211,1623715200.0,6,0.0311639848344627
2200000,2021-09-18,2,4,2,0.1991869918699187,1,26728,-33.91291,151.22388,0.0630354957160342,1631923200.0,6,0.012555850772706
2000000,2021-08-26,3,4,2,0.4658536585365854,1,25844,-33.25799,151.54324,0.9034271725826192,1629936000.0,7,0.4208648535689763
1300000,2017-01-16,2,4,2,0.9422764227642276,1,30992,-33.74925,150.89081,0.3906976744186046,1484524800.0,6,0.3681452070334656
2250000,2019-09-16,3,5,4,0.5991869918699188,1,51636,-34.06716,151.11552,0.2906976744186046,1568592000.0,8,0.1741822650784647
1453000,2020-03-14,1,3,1,0.3585365853658536,1,41652,-33.87968,151.1391,0.0789473684210526,1584144000.0,4,0.0283055198973042
2380000,2021-09-30,2,3,2,0.6357723577235772,1,39884,-33.76172,151.21039,0.13671970624235,1632960000.0,5,0.0869226099849737
1565000,2017-02-14,2,3,2,0.6178861788617886,1,45500,-33.74763,151.03335,0.2522643818849449,1487030400.0,5,0.1558706749858196
1517000,2021-11-25,2,4,1,0.5235772357723577,1,36868,-33.45183,151.31618,0.5702570379436964,1637798400.0,6,0.2985736036062931
2200000,2018-06-19,3,8,1,0.6943089430894309,1,37908,-33.79411,151.0117,0.2407588739290085,1529366400.0,11,0.1671610392970514
2460000,2021-09-24,2,4,1,0.440650406504065,1,32448,-33.77752,151.10509,0.1643818849449204,1632441600.0,6,0.0724349444228836
1150000,2021-04-22,3,4,1,0.5642276422764227,1,36868,-33.45183,151.31618,0.5702570379436964,1619049600.0,7,0.3217547840105084
1521100,2019-11-06,1,3,2,0.6203252032520326,1,47112,-33.75342,151.06372,0.2209302325581395,1572998400.0,4,0.1370485914161467
1682000,2017-05-27,1,2,0,0.2146341463414634,1,56784,-33.88143,151.15595,0.0613219094247246,1495843200.0,3,0.0131617756814043
4300000,2020-11-19,2,4,3,0.3585365853658536,1,49660,-33.73559,151.30351,0.2017135862913096,1605744000.0,6,0.0723217004507865
3160000,2021-06-15,3,4,2,0.651219512195122,1,39572,-34.01864,151.11234,0.2321909424724602,1623715200.0,7,0.1512072722930411
1511000,2021-10-23,1,4,2,0.6138211382113821,1,43576,-33.6556,151.10003,0.3068543451652387,1634947200.0,5,0.1883536834144351
1635000,2016-10-10,2,4,1,0.1983739837398374,1,41652,-33.87968,151.1391,0.0789473684210526,1476057600.0,6,0.0156611039794608
1080000,2016-12-02,1,2,2,0.5585365853658537,1,40092,-33.77572,151.01474,0.2485924112607098,1480636800.0,3,0.1388479565334208
975000,2020-02-26,2,3,2,0.132520325203252,1,25116,-33.96268,151.1006,0.1776009791921664,1582675200.0,5,0.0235357395189618
2400000,2021-11-30,3,4,2,0.1471544715447154,1,55484,-33.8937,151.16537,0.0599755201958384,1638230400.0,7,0.008825665980038
780000,2016-04-28,2,3,2,0.4308943089430894,1,25012,-33.86202,150.88392,0.3656058751529987,1461801600.0,5,0.1575374909195848
1851000,2020-12-14,3,5,2,0.6178861788617886,1,40924,-33.72933,150.99777,0.2993880048959608,1607904000.0,8,0.1849877103422197
1645000,2020-12-12,1,3,1,0.2967479674796748,1,39624,-33.91005,151.12854,0.1068543451652386,1607731200.0,4,0.0317088097441561
770000,2017-10-31,1,3,2,0.5138211382113821,1,31200,-33.76065,150.93136,0.3423500611995104,1509408000.0,4,0.1759066981122687
1145000,2021-10-30,2,4,1,0.3373983739837398,1,25792,-33.51595,151.33432,0.4909424724602202,1635552000.0,6,0.1656431919276352
960000,2020-09-30,3,4,2,0.5934959349593496,1,45916,-33.79317,150.68049,0.6040391676866586,1601424000.0,7,0.3584947905782608
3660000,2021-11-19,3,4,3,0.6260162601626016,1,43784,-33.74234,150.95464,0.3302325581395349,1637280000.0,7,0.2067309510304405
810000,2020-11-21,1,4,2,0.4048780487804878,1,26208,-33.83592,151.00745,0.2290085679314565,1605916800.0,5,0.0927205421381019
1650000,2021-06-17,1,3,0,0.2764227642276423,1,33904,-33.94651,151.14536,0.1287637698898408,1623888000.0,4,0.0355932372053218
2742500,2021-07-21,3,5,2,0.651219512195122,1,40404,-33.7702,151.24964,0.1329253365973072,1626825600.0,8,0.0865635728572708
683000,2018-07-31,2,5,2,0.424390243902439,1,36764,-34.06927,150.83989,0.4982864137086903,1532995200.0,7,0.2114678926471027
1570000,2021-12-22,2,5,2,0.5544715447154471,1,40716,-33.74507,150.61818,0.6865361077111384,1640131200.0,7,0.3806647361455255
1611000,2021-03-20,2,3,2,0.232520325203252,1,51792,-33.83889,151.05551,0.1747858017135862,1616198400.0,5,0.0406412514553541
1183000,2021-09-13,3,5,2,0.4292682926829268,1,40716,-33.70698,150.70828,0.6041615667074663,1631491200.0,8,0.2593474042451563
2240000,2021-06-26,4,5,2,0.3097560975609756,1,40040,-33.93591,151.12536,0.1319461444308445,1624665600.0,9,0.0408711227871152
1200000,2021-10-25,3,7,2,0.3333333333333333,1,30628,-34.06338,150.80766,0.524969400244798,1635120000.0,10,0.1749898000815993
2000000,2019-02-14,2,4,3,0.2390243902439024,1,45552,-33.86665,151.12685,0.0904528763769889,1550102400.0,6,0.0216204436218168
2160000,2018-05-21,1,2,1,0.18130081300813,1,65936,-33.89787,151.23244,0.0476132190942472,1526860800.0,3,0.0086323153317212
1960000,2019-10-26,3,4,3,0.5666666666666667,1,47528,-33.98937,151.10096,0.2052631578947368,1572048000.0,7,0.1163157894736841
2405000,2020-10-24,4,5,2,0.4252032520325203,1,30784,-33.97767,151.10598,0.1891064871481028,1603497600.0,9,0.0804086933158193
1900000,2020-02-22,2,5,2,0.5170731707317073,1,35412,-33.88947,151.12753,0.0952264381884945,1582329600.0,7,0.0492390363316117
1313000,2021-12-13,1,3,2,0.440650406504065,1,34268,-33.97042,151.03352,0.241860465116279,1639353600.0,4,0.1065759122707505
2712000,2021-08-26,3,4,2,0.7845528455284553,1,46956,-33.64514,151.3159,0.3182374541003672,1629936000.0,7,0.2496741001681742
2700000,2021-01-29,2,3,0,0.0951219512195122,1,68380,-33.85546,151.19357,0.0189718482252141,1611878400.0,5,0.0018046392214228
1120000,2019-11-30,4,6,2,0.4300813008130081,1,22672,-33.8989,151.05729,0.1751529987760097,1575072000.0,10,0.0753300295548854
407000,2018-07-25,1,2,1,0.1707317073170731,1,33696,-33.63042,150.79928,0.5605875152998776,1532476800.0,3,0.0957100635877839
665000,2020-01-30,1,3,1,0.4382113821138211,1,31824,-33.45321,151.38285,0.588984088127295,1580342400.0,4,0.2580995313013105
1900000,2019-10-18,3,5,2,0.4536585365853658,1,49660,-33.73559,151.30351,0.2017135862913096,1571356800.0,8,0.0915090903663014
3200000,2016-10-13,2,3,3,0.7130081300813008,1,57148,-33.63655,151.31075,0.3270501835985311,1476316800.0,5,0.2331894398503347
2975000,2021-12-22,4,5,2,0.5333333333333333,1,40924,-33.72933,150.99777,0.2993880048959608,1640131200.0,9,0.159673602611179
2260000,2021-12-23,4,5,1,0.5764227642276423,1,43160,-33.72225,151.08107,0.2391676866585067,1640217600.0,9,0.137861699057627
1850000,2019-07-28,2,4,5,0.5276422764227642,1,54704,-33.59895,151.32589,0.380905752753978,1564272000.0,6,0.2009819784856355
1100000,2021-10-29,2,4,2,0.2845528455284553,1,33540,-33.77096,150.73268,0.5520195838433293,1635465600.0,6,0.157078743370053
2000000,2019-11-25,2,4,3,0.5764227642276423,1,45292,-33.7395,151.19204,0.1680538555691554,1574640000.0,6,0.0968700679662855
520000,2017-12-13,1,3,2,0.3780487804878049,1,29796,-33.21142,151.50349,0.9445532435740512,1513123200.0,4,0.3570872018389706
1350000,2021-09-17,2,4,2,0.7284552845528456,1,31668,-33.32678,151.44557,0.7746634026927786,1631836800.0,6,0.5643076494412436
1865000,2021-08-28,2,5,2,0.5016260162601626,1,45084,-33.98228,151.07156,0.2194614443084455,1630108800.0,7,0.110087570031147
3325000,2021-09-28,3,5,4,0.6422764227642277,1,24908,-33.9259,151.22847,0.0813953488372093,1632787200.0,8,0.0522783134808092
2180000,2020-11-11,2,3,2,0.2983739837398374,1,53404,-33.79242,151.21235,0.0951040391676866,1605052800.0,5,0.0283765710362121
805000,2017-04-24,1,5,1,0.4682926829268293,1,37648,-33.78664,150.82899,0.4408812729498164,1492992000.0,6,0.2064614741618652
1745000,2021-08-14,2,4,1,0.1934959349593495,1,38844,-33.91673,151.16817,0.0807833537331701,1628899200.0,6,0.0156312505597516
2400000,2016-11-30,1,3,1,0.5487804878048781,1,38324,-33.7958,151.18087,0.0960832313341493,1480464000.0,4,0.0527286025614234
1900000,2021-10-12,2,4,2,0.3569105691056911,1,39936,-33.72178,151.04593,0.2654834761321909,1633996800.0,6,0.0947538585544974
990000,2017-01-17,2,3,2,0.3138211382113821,1,47424,-33.72353,151.11725,0.2154222766217869,1484611200.0,5,0.0676040640455363
775000,2017-04-18,2,4,2,0.4682926829268293,1,37648,-33.78664,150.82899,0.4408812729498164,1492473600.0,6,0.2064614741618652
772000,2016-09-22,2,4,2,0.8495934959349594,1,41912,-34.08767,150.7719,0.5766217870257038,1474502400.0,6,0.4898941198714313
4400000,2021-07-17,2,3,3,0.5341463414634147,1,50180,-33.85052,151.12987,0.0891064871481028,1626480000.0,5,0.0475959041108158
5130000,2021-03-23,3,5,2,0.6097560975609756,1,59228,-33.8077,151.26552,0.0965728274173806,1616457600.0,8,0.0588858703764515
1165000,2017-12-01,2,4,3,0.6235772357723577,1,41704,-33.7743,150.75296,0.5286413708690331,1512086400.0,6,0.3296487247614214
3700000,2021-10-14,3,4,2,0.2902439024390243,1,58916,-33.87113,151.16107,0.0522643818849449,1634169600.0,7,0.0151694181568498
668000,2018-06-21,1,4,2,0.4260162601626016,1,33696,-33.63042,150.79928,0.5605875152998776,1529539200.0,5,0.238819396761899
699500,2020-10-26,1,3,2,0.4577235772357723,1,42744,-33.70583,150.8735,0.4347613219094247,1603670400.0,4,0.199000507508135
1040000,2021-11-26,2,4,2,0.2658536585365854,1,42640,-33.96407,150.85104,0.4241126070991433,1637884800.0,6,0.1127518882287966
1985000,2021-12-07,2,4,1,0.5024390243902439,1,34424,-33.87913,151.08118,0.143329253365973,1638835200.0,6,0.0720142102277815
2200000,2020-04-28,2,4,4,0.2186991869918699,1,45604,-33.90769,151.2083,0.0541003671970624,1588032000.0,6,0.0118317063219591
1200000,2021-12-17,3,4,1,0.2439024390243902,1,20592,-33.88495,150.95058,0.2911872705018359,1639699200.0,7,0.0710212854882526
1821000,2021-12-17,2,3,4,0.4967479674796748,1,39052,-34.0332,151.07224,0.2725826193390452,1639699200.0,5,0.1354048621269566
1250000,2016-01-22,1,3,4,0.6991869918699187,1,40092,-33.77572,151.01474,0.2485924112607098,1453420800.0,4,0.1738125802310653
3600000,2021-05-22,1,3,2,0.5658536585365853,1,49660,-33.73559,151.30351,0.2017135862913096,1621641600.0,4,0.1141403707794727
807000,2017-12-18,2,3,1,0.3796747967479675,1,43992,-33.76592,150.62573,0.6718482252141983,1513555200.0,5,0.2550838383536834
2000000,2017-11-12,3,3,1,0.5585365853658537,1,32708,-33.93868,151.14572,0.119828641370869,1510444800.0,6,0.0669286801803146
1540000,2021-04-18,2,5,2,0.3333333333333333,1,46228,-33.69583,150.95622,0.3645042839657282,1618704000.0,7,0.121501427988576
918000,2019-04-13,1,3,4,0.4609756097560976,1,32292,-33.95023,151.03068,0.2297429620563035,1555113600.0,4,0.1059059020210765
3750000,2021-04-14,2,3,2,0.3902439024390244,1,59280,-33.80794,151.25683,0.0904528763769889,1618358400.0,5,0.0352986834641907
1751000,2018-04-20,1,2,1,0.1292682926829268,1,70304,-33.82557,151.20362,0.0505507955936352,1524182400.0,3,0.0065346150401528
2200000,2020-08-24,2,5,2,0.4349593495934959,1,39052,-33.85608,151.10677,0.1138310893512851,1598227200.0,7,0.049511896587754
1301000,2019-02-23,2,2,1,0.0788617886178861,1,69732,-33.9082,151.19191,0.0582619339045287,1550880000.0,4,0.0045946403160481
4900000,2021-03-27,3,4,1,0.2967479674796748,1,39260,-33.93221,151.25393,0.1001223990208078,1616803200.0,7,0.0297111184086136
2175000,2021-07-17,3,4,2,0.8617886178861789,1,40768,-33.98105,151.04426,0.241126070991432,1626480000.0,7,0.2077997034560308
1140000,2021-10-16,1,3,1,0.3991869918699187,1,23504,-33.88004,150.99733,0.2379436964504283,1634342400.0,4,0.0949840284204555
1010000,2020-11-25,1,3,1,0.5121951219512195,1,46852,-33.76836,150.64974,0.6445532435740514,1606262400.0,4,0.3301370271964653
2070000,2021-03-29,2,3,0,0.132520325203252,1,71812,-33.90226,151.18621,0.0533659730722154,1616976000.0,5,0.0070720761063179
2295000,2020-11-25,4,5,2,0.824390243902439,1,45500,-33.74763,151.03335,0.2522643818849449,1606262400.0,9,0.2079642953100277
1915000,2021-11-13,2,3,1,0.3300813008130081,1,33852,-33.95426,151.1404,0.1406364749082007,1636761600.0,5,0.0464214705794548
1880000,2020-11-26,2,3,4,0.4609756097560976,1,46800,-33.8103,151.13555,0.108812729498164,1606348800.0,5,0.0501600143296414
1085000,2021-08-17,3,5,2,0.6959349593495935,1,42276,-34.04634,150.77377,0.5477356181150551,1629158400.0,8,0.3811883651272253
530000,2018-05-29,1,3,1,0.5276422764227642,1,27456,-33.22787,151.53669,0.9378212974296206,1527552000.0,4,0.4948341642535152
1650000,2021-10-16,1,3,2,0.2926829268292683,1,36712,-33.79673,151.1332,0.123500611995104,1634342400.0,4,0.0361465205839328
3580000,2021-08-18,3,5,2,0.6886178861788618,1,49452,-33.76899,151.15799,0.1395348837209302,1629244800.0,8,0.0960862166761202
2500000,2021-10-28,4,5,0,0.5073170731707317,1,39312,-33.48638,151.43476,0.5703794369645043,1635379200.0,9,0.2893632265576022
1203000,2021-12-21,2,4,2,0.5203252032520326,1,30368,-33.95198,150.89671,0.3698898408812729,1640044800.0,6,0.1924630066374103
706500,2017-03-29,2,4,2,0.2723577235772357,1,44304,-33.72757,150.77848,0.519828641370869,1490745600.0,6,0.1415793454140171
1550000,2017-12-10,3,4,4,0.6203252032520326,1,41496,-33.41339,151.43838,0.6623011015911873,1512864000.0,7,0.4108420654585983
1430000,2017-09-26,2,2,0,0.065040650406504,1,43368,-33.87781,151.18626,0.0281517747858017,1506384000.0,4,0.0018310097421659
2300000,2016-01-25,3,5,2,0.4195121951219512,1,39052,-33.85608,151.10677,0.1138310893512851,1453680000.0,8,0.0477535301668805
1070000,2020-11-16,2,4,3,0.7276422764227642,1,34320,-33.32251,151.44816,0.7811505507955937,1605484800.0,6,0.5683981650098019
1000000,2016-02-27,2,6,3,0.6357723577235772,1,33644,-33.8105,151.06162,0.1799265605875152,1456531200.0,8,0.1143923336418186
937000,2018-01-29,2,3,1,0.4560975609756098,1,39052,-34.0332,151.07224,0.2725826193390452,1517184000.0,5,0.1243242678448816
1900000,2021-12-05,2,3,2,0.1975609756097561,1,34008,-33.75,151.27239,0.1679314565483476,1638662400.0,5,0.0331767023912589
1380000,2021-11-10,2,4,3,0.6585365853658537,1,24960,-33.43968,151.37541,0.6037943696450428,1636502400.0,6,0.3976206824491746
1560000,2021-07-19,2,3,1,0.3634146341463414,1,32292,-33.93041,151.14096,0.1144430844553243,1626652800.0,5,0.0415902916679105
785000,2021-01-28,1,3,0,0.424390243902439,1,33800,-33.82378,150.93855,0.308812729498164,1611792000.0,4,0.1310571095919037
8400000,2021-11-24,3,4,2,0.1252032520325203,1,73944,-33.88334,151.22781,0.0282741738066095,1637712000.0,7,0.0035400185091202
2100000,2017-05-13,3,5,2,0.5536585365853659,1,45344,-33.75872,151.09416,0.1914320685434516,1494633600.0,8,0.1059879989252768
2180000,2020-09-26,3,4,2,0.1552845528455284,1,71812,-33.90226,151.18621,0.0533659730722154,1601078400.0,7,0.0082869112656854
1042000,2018-04-23,2,3,2,0.4967479674796748,1,41756,-34.05778,151.01793,0.3362301101591187,1524441600.0,5,0.1670216238270093
2500000,2021-10-11,1,4,2,0.6796747967479675,1,46956,-33.64514,151.3159,0.3182374541003672,1633910400.0,5,0.2162979769332577
2215000,2021-11-12,2,4,2,0.3788617886178861,1,25116,-33.96268,151.1006,0.1776009791921664,1636675200.0,6,0.0672862246370321
990000,2017-05-23,2,4,2,0.4097560975609756,1,24960,-33.43968,151.37541,0.6037943696450428,1495497600.0,6,0.2474084246350419
1000000,2021-06-22,3,4,2,0.4552845528455284,1,39832,-34.08232,150.70072,0.6433292533659731,1624320000.0,7,0.2928978714511747
1900000,2020-10-16,2,3,0,0.0601626016260162,1,69784,-33.85833,151.18067,0.0307221542227662,1602806400.0,5,0.0018483247255973
1727000,2016-07-30,1,3,0,0.2146341463414634,1,58916,-33.87113,151.16107,0.0522643818849449,1469836800.0,4,0.0112177209899393
2610000,2016-12-09,3,5,2,0.5365853658536586,1,48828,-33.83054,151.14729,0.0813953488372093,1481241600.0,8,0.0436755530346001
965000,2017-06-24,2,4,0,0.6048780487804878,1,24284,-33.90422,151.02148,0.216156670746634,1498262400.0,6,0.1307484252321103
2350000,2020-03-21,3,4,2,0.7796747967479675,1,53300,-33.74511,151.1397,0.1777233782129743,1584748800.0,7,0.1385664387855628
650000,2020-01-15,1,3,1,0.4504065040650406,1,26936,-33.99111,150.8917,0.3949816401468788,1579046400.0,4,0.1779022997084315
2407000,2021-03-29,2,4,2,0.6154471544715447,1,40092,-33.77572,151.01474,0.2485924112607098,1616976000.0,6,0.1529954921336238
2185000,2021-07-15,2,4,2,0.4235772357723577,1,36452,-33.97034,151.23962,0.1430844553243574,1626307200.0,6,0.0606073180682847
1100000,2021-12-23,3,4,6,0.3886178861788618,1,26208,-33.83592,151.00745,0.2290085679314565,1640217600.0,7,0.0889968255863709
