Target,date_sold,num_bath,num_bed,num_parking,property_size,type,suburb_median_income,suburb_lat,suburb_lng,km_from_cbd,ds_float,tot_rooms,value_score
1576000,2021-11-24,2,4,3,0.3333333333333333,1,51532,-33.70376,150.92052,0.3908200734394124,1637712000.0,6,0.2255006219144969
2005000,2021-10-20,2,4,2,0.4658536585365854,1,40768,-33.98105,151.04426,0.241126070991432,1634688000.0,6,0.3660410466166682
1890000,2021-12-14,2,4,2,0.4195121951219512,1,49296,-34.00258,151.0648,0.2449204406364748,1639440000.0,6,0.328380223652102
675000,2018-08-31,2,3,3,0.4065040650406504,1,35620,-33.75211,150.83639,0.4466340269277846,1535673600.0,5,0.2600723605520419
1605000,2019-03-22,1,2,0,0.1219512195121951,1,57356,-33.89314,151.26703,0.0713586291309669,1553212800.0,3,0.1135521832501764
865000,2019-12-11,2,4,2,0.3479674796747967,1,37024,-33.97099,150.89301,0.3827417380660954,1576022400.0,6,0.2373099963994018
931000,2021-12-18,0,2,2,0.2658536585365854,1,26208,-33.91942,151.08774,0.1529987760097919,1639785600.0,2,0.2281372052800757
585000,2017-07-24,2,3,3,0.5333333333333333,1,25844,-33.25799,151.54324,0.9034271725826192,1500854400.0,5,0.2160952854980632
1201000,2018-10-11,2,3,2,0.6252032520325204,1,37024,-33.77377,151.07681,0.1915544675642594,1539216000.0,5,0.516214477172695
7100000,2021-04-28,4,5,3,0.6666666666666666,1,60008,-33.87416,151.26568,0.0607099143206854,1619568000.0,9,0.6273974658089736
637500,2017-06-15,2,4,2,0.3869918699186991,1,31824,-33.45321,151.38285,0.588984088127295,1497484800.0,6,0.2147381967743345
2900000,2018-06-27,4,4,2,0.2861788617886179,1,55276,-33.88032,151.18079,0.035250917992656,1530057600.0,8,0.2762665300207885
2000000,2021-09-27,2,4,2,0.7951219512195122,1,41288,-33.74634,150.98287,0.3,1632700800.0,6,0.5890408291274147
2100000,2020-11-27,2,4,2,0.5430894308943089,1,36296,-34.01833,151.12465,0.2255813953488372,1606435200.0,6,0.4334136608538023
1370000,2021-11-20,2,3,3,0.5016260162601626,1,23556,-33.91991,151.03125,0.2118727050183598,1637366400.0,5,0.4058493978389823
581000,2019-05-29,1,3,3,0.4593495934959349,1,40716,-33.70698,150.70828,0.6041615667074663,1559088000.0,4,0.2510494659102542
1435000,2016-05-21,2,3,1,0.4195121951219512,1,34008,-33.75,151.27239,0.1679314565483476,1463788800.0,5,0.3546605516685816
1000000,2021-11-26,1,3,1,0.491869918699187,1,29380,-33.40534,151.3625,0.6441860465116279,1637884800.0,4,0.2582758609351593
1470000,2021-11-29,3,4,2,0.2853658536585365,1,53716,-33.70612,150.90622,0.4026927784577724,1638144000.0,7,0.1907720530160425
1528000,2021-04-17,3,5,2,0.3918699186991869,1,40820,-33.89271,151.03275,0.2003671970624235,1618617600.0,8,0.3207181652525938
590000,2019-05-28,1,3,1,0.2113821138211382,1,36244,-33.94155,150.87334,0.3911872705018359,1559001600.0,4,0.1429478946995144
1345000,2021-11-30,3,5,2,0.3333333333333333,1,53196,-34.06839,150.72519,0.6101591187270502,1638230400.0,8,0.1810881395513313
2335000,2021-12-18,2,4,2,0.6089430894308943,1,39936,-33.72178,151.04593,0.2654834761321909,1639785600.0,6,0.4669589433198242
2000000,2020-07-14,1,3,1,0.3373983739837398,1,53612,-33.76971,151.28907,0.1539779681762546,1594684800.0,4,0.2892485585540805
1123000,2020-02-21,2,3,2,0.4796747967479675,1,43836,-34.0025,151.00275,0.2958384332925336,1582243200.0,5,0.356833731153221
2350000,2018-03-24,2,4,1,0.2455284552845528,1,57460,-33.91839,151.24013,0.0762545899632803,1521849600.0,6,0.2275018244745645
2205000,2021-10-12,2,3,1,0.5333333333333333,1,45240,-33.67706,151.30276,0.2725826193390452,1633996800.0,5,0.4060856103160568
1820000,2019-09-26,3,5,2,0.6300813008130082,1,45292,-33.7395,151.19204,0.1680538555691554,1569456000.0,8,0.5326129588589205
1900000,2021-03-29,3,5,2,0.6373983739837399,1,34632,-33.49514,151.34642,0.5220318237454101,1616976000.0,8,0.3781772598944829
3536000,2021-10-08,4,6,2,0.2341463414634146,1,57044,-33.77603,151.28481,0.14406364749082,1633651200.0,10,0.2027315445612945
1200000,2021-11-19,2,4,2,0.2382113821138211,1,43004,-33.72521,150.91722,0.3785801713586291,1637280000.0,6,0.1631350308968085
