Target,date_sold,num_bath,num_bed,num_parking,property_size,type,suburb_lat,suburb_lng,km_from_cbd
1040000,18/10/21,2,4,2,0.3829268292682927,House,-33.94614,150.84429,0.42460220318237457
1020000,18/10/21,2,5,3,0.8154471544715447,House,-33.86384,150.98472,0.2514075887392901
1015000,18/10/21,1,3,2,0.5650406504065041,House,-34.08232,150.70072,0.6433292533659731
1005000,18/10/21,2,6,3,0.4560975609756098,House,-33.76065,150.93136,0.3423500611995104
16000000,19/10/21,3,4,2,0.4967479674796748,House,-33.82846,151.24866,0.06266829865361077
3505000,19/10/21,4,6,3,0.3886178861788618,House,-33.41339,151.43838,0.6623011015911873
2750000,19/10/21,2,4,2,0.4195121951219512,House,-33.73041,151.26832,0.19082007343941249
2330000,19/10/21,3,5,4,0.6195121951219512,House,-33.75137,151.22303,0.1515299877600979
2300000,19/10/21,3,4,2,0.6146341463414634,House,-33.74763,151.03335,0.2522643818849449
2250000,19/10/21,2,4,2,0.748780487804878,House,-33.74763,151.03335,0.2522643818849449
2210000,19/10/21,2,5,2,0.42520325203252035,House,-34.01586,151.06319,0.2598531211750306
2102000,19/10/21,1,2,1,0.08048780487804878,House,-33.87781,151.18626,0.028151774785801716
2100000,19/10/21,1,2,2,0.35040650406504065,House,-33.81806,151.16504,0.07796817625458996
2100000,19/10/21,2,3,1,0.45203252032520325,House,-33.75137,151.22303,0.1515299877600979
1945000,19/10/21,2,3,2,0.2682926829268293,House,-33.72159,151.21169,0.19118727050183598
1730000,19/10/21,4,5,2,0.4195121951219512,House,-33.98105,151.04426,0.24112607099143205
1725000,19/10/21,2,4,1,0.4349593495934959,House,-33.48638,151.43476,0.5703794369645043
1467000,19/10/21,2,5,2,0.4504065040650406,House,-33.89656,151.0793,0.15018359853121174
1460000,19/10/21,2,4,3,0.5772357723577236,House,-33.96119,150.98818,0.27919216646266826
1405000,19/10/21,2,4,2,0.3934959349593496,House,-33.38486,151.47128,0.7127294981640148
1350000,19/10/21,1,2,3,0.34959349593495936,House,-33.91457,151.10339,0.1343941248470012
1320000,19/10/21,2,4,2,0.4821138211382114,House,-34.04378,150.73456,0.5862913096695227
1300000,19/10/21,3,4,4,0.3910569105691057,House,-34.06338,150.80766,0.524969400244798
1300000,19/10/21,2,4,2,0.4195121951219512,House,-33.793,150.97503,0.2799265605875153
1290000,19/10/21,2,4,2,0.46747967479674796,House,-33.63844,150.80041,0.5534883720930233
1280000,19/10/21,2,4,3,0.42520325203252035,House,-33.94109,150.98349,0.27258261933904526
1200000,19/10/21,1,2,1,0.12764227642276424,House,-33.92492,151.13127,0.11676866585067318
1150000,19/10/21,3,5,2,0.5276422764227642,House,-33.7327,150.64899,0.6570379436964504
1130000,19/10/21,2,4,1,0.36016260162601627,House,-33.95266,150.93951,0.32460220318237454
1115000,19/10/21,1,3,1,0.6463414634146342,House,-33.74515,150.68955,0.6082007343941249
1108000,19/10/21,2,4,2,0.508130081300813,House,-33.97099,150.89301,0.38274173806609546
1105000,19/10/21,2,3,3,0.3991869918699187,House,-33.32678,151.44557,0.7746634026927786
1065000,19/10/21,3,5,4,0.47560975609756095,House,-33.7743,150.75296,0.5286413708690331
1020000,19/10/21,2,4,2,0.37886178861788616,House,-33.99798,150.67997,0.6225214198286413
4650000,20/10/21,4,5,3,0.8739837398373984,House,-33.62899,151.32686,0.3433292533659731
3700000,20/10/21,2,3,0,0.09349593495934959,House,-33.85093,151.18309,0.032313341493268054
3430000,20/10/21,3,5,1,0.6715447154471544,House,-33.72878,151.12144,0.20685434516523865
3140000,20/10/21,4,5,2,0.6617886178861788,House,-33.7702,151.24964,0.1329253365973072
3075000,20/10/21,3,5,2,0.5487804878048781,House,-33.75872,151.09416,0.19143206854345163
2975000,20/10/21,2,4,3,0.5788617886178862,House,-33.62899,151.32686,0.3433292533659731
2615000,20/10/21,2,3,0,0.14308943089430895,House,-33.88143,151.15595,0.0613219094247246
2400000,20/10/21,2,3,2,0.32926829268292684,House,-33.97075,151.1214,0.1712362301101591
2250000,20/10/21,2,3,2,0.5276422764227642,House,-33.75137,151.22303,0.1515299877600979
2010000,20/10/21,1,2,1,0.046341463414634146,House,-33.87781,151.18626,0.028151774785801716
2005000,20/10/21,2,4,2,0.4658536585365854,House,-33.98105,151.04426,0.24112607099143205
1810000,20/10/21,3,5,3,0.5487804878048781,House,-34.02561,150.73523,0.5758873929008568
1725000,20/10/21,3,4,2,0.44065040650406506,House,-34.0137,150.78383,0.5189718482252142
1680000,20/10/21,2,3,1,0.16991869918699187,House,-33.8078,151.11399,0.1299877600979192
1675000,20/10/21,3,4,7,0.8617886178861789,House,-33.75951,150.77085,0.5141982864137087
1576300,20/10/21,3,5,0,0.532520325203252,House,-33.77156,150.66404,0.6277845777233783
1475000,20/10/21,1,2,1,0.33739837398373984,House,-33.90421,151.08616,0.14614443084455322
1425000,20/10/21,1,3,2,0.4764227642276423,House,-34.01586,151.06319,0.2598531211750306
1355000,20/10/21,3,5,2,0.2926829268292683,House,-33.98157,150.8294,0.45507955936352507
1320000,20/10/21,1,3,2,0.8154471544715447,House,-33.74635,150.66375,0.6359853121175031
1300000,20/10/21,2,5,4,0.4292682926829268,House,-33.90263,150.86967,0.38494492044063644
1280000,20/10/21,3,6,2,0.4560975609756098,House,-33.24015,151.47632,0.8971848225214197
1280000,20/10/21,2,4,2,0.5146341463414634,House,-33.91492,150.95681,0.29069767441860467
1270000,20/10/21,2,4,2,0.5008130081300813,House,-33.86202,150.88392,0.36560587515299875
1250000,20/10/21,3,5,2,0.5365853658536586,House,-33.94155,150.87334,0.39118727050183594
1210000,20/10/21,2,3,1,0.5065040650406504,House,-33.47252,151.40208,0.5722154222766218
1175000,20/10/21,2,4,4,0.5276422764227642,House,-33.47576,151.3525,0.5492044063647491
1080000,20/10/21,3,5,5,0.6105691056910569,House,-33.79794,150.78794,0.48298653610771114
1050000,20/10/21,1,1,0,0.044715447154471545,Apartment,-33.91965,151.25639,0.08714810281517747
2765000,21/10/21,3,4,3,0.5341463414634147,House,-34.05003,151.10248,0.2752753977968176
2670500,21/10/21,5,5,2,0.16747967479674797,House,-33.8937,151.16537,0.05997552019583843
2641000,21/10/21,3,4,2,0.6341463414634146,House,-33.96119,150.98818,0.27919216646266826
2500000,21/10/21,2,4,2,0.651219512195122,House,-33.75137,151.22303,0.1515299877600979
2500000,21/10/21,3,4,2,0.3073170731707317,House,-33.99452,151.13524,0.19118727050183598
2030000,21/10/21,3,4,1,0.34308943089430893,House,-33.99452,151.13524,0.19118727050183598
1850000,21/10/21,1,3,1,0.5430894308943089,House,-33.97527,151.05493,0.2268053855569155
1780000,21/10/21,2,3,2,0.5040650406504065,House,-33.80329,151.04263,0.203671970624235
1715000,21/10/21,2,4,1,0.4666666666666667,House,-34.01671,151.03226,0.28396572827417377
1600000,21/10/21,3,5,2,0.2926829268292683,House,-33.98157,150.8294,0.45507955936352507
1545000,21/10/21,4,5,1,0.2926829268292683,House,-33.97767,151.10598,0.1891064871481028
1540000,21/10/21,2,4,2,0.37886178861788616,House,-33.70376,150.92052,0.39082007343941244
1465000,21/10/21,3,5,2,0.47804878048780486,House,-33.7327,150.64899,0.6570379436964504
1400000,21/10/21,2,4,1,0.6252032520325204,House,-33.48638,151.43476,0.5703794369645043
1380000,21/10/21,3,5,2,0.4056910569105691,House,-33.34073,151.42855,0.7503059975520197
1230000,21/10/21,2,2,1,0.3991869918699187,House,-33.33333,151.50775,0.7936352509179927
1197000,21/10/21,2,5,4,0.6252032520325204,House,-33.67971,150.61119,0.7203182374541004
1161000,21/10/21,2,5,2,0.25365853658536586,House,-33.82108,150.92398,0.325703794369645
1145000,21/10/21,2,4,4,0.35772357723577236,House,-33.92907,151.05159,0.19547123623011015
1110000,21/10/21,3,5,4,0.4739837398373984,House,-34.0577,150.71508,0.6141982864137087
1100000,21/10/21,3,7,2,0.4504065040650406,House,-34.02019,150.81645,0.4887392900856793
4595000,22/10/21,1,3,1,0.3048780487804878,House,-33.94543,151.24625,0.1128518971848225
3622000,22/10/21,2,3,1,0.2967479674796748,House,-33.77603,151.28481,0.14406364749082007
3400000,22/10/21,2,4,2,0.6609756097560976,House,-33.8268,151.10602,0.12496940024479802
3050000,22/10/21,4,5,2,0.46504065040650405,House,-33.92492,151.13127,0.11676866585067318
2950000,22/10/21,2,2,2,0.1,Apartment,-33.71505,151.29588,0.22215422276621785
2900000,22/10/21,2,3,2,0.10650406504065041,House,-33.89089,151.19334,0.03598531211750306
2801000,22/10/21,3,5,2,0.6666666666666666,House,-33.75738,151.18183,0.1460220318237454
2800000,22/10/21,2,3,0,0.05365853658536585,House,-33.87781,151.18626,0.028151774785801716
2360000,22/10/21,2,4,2,0.2707317073170732,House,-33.88947,151.12753,0.0952264381884945
2360000,22/10/21,2,4,0,0.07317073170731707,House,-33.89089,151.19334,0.03598531211750306
1970000,22/10/21,2,5,2,0.4869918699186992,House,-33.99061,151.10947,0.2011015911872705
1900000,22/10/21,2,4,2,0.3943089430894309,House,-33.91457,151.10339,0.1343941248470012
1890000,22/10/21,1,4,1,0.5991869918699188,House,-33.79216,151.05607,0.1968176254589963
1840000,22/10/21,2,4,2,0.7455284552845528,House,-33.77572,151.01474,0.24859241126070988
1781000,22/10/21,2,4,3,0.45528455284552843,House,-33.67757,150.91278,0.4186046511627907
1730000,22/10/21,1,3,1,0.16747967479674797,House,-33.92492,151.13127,0.11676866585067318
1700000,22/10/21,2,2,1,0.12601626016260162,Apartment,-33.90035,151.20733,0.044186046511627906
1650000,22/10/21,2,4,2,0.4097560975609756,House,-33.40857,151.46938,0.6826193390452876
1610000,22/10/21,3,5,3,0.6788617886178862,House,-34.08767,150.7719,0.5766217870257038
1590000,22/10/21,1,2,0,0.5536585365853659,House,-33.48638,151.43476,0.5703794369645043
1567000,22/10/21,3,5,3,0.7382113821138211,House,-34.0025,151.00275,0.2958384332925336
1540000,22/10/21,2,4,2,0.5934959349593496,House,-34.02561,150.73523,0.5758873929008568
1438000,22/10/21,2,4,2,0.28780487804878047,House,-33.82108,150.92398,0.325703794369645
1410000,22/10/21,1,3,2,0.45284552845528453,House,-33.96482,151.08475,0.1922888616891065
1375000,22/10/21,1,4,2,0.14715447154471545,House,-33.91457,151.10339,0.1343941248470012
1350000,22/10/21,2,4,4,0.7902439024390244,House,-33.5035,151.36918,0.5194614443084455
1350000,22/10/21,2,2,1,0.052845528455284556,Apartment,-33.78215,151.26601,0.12570379436964504
1320000,22/10/21,3,5,2,0.25203252032520324,House,-33.89292,150.91194,0.3358629130966952
1310000,22/10/21,3,6,3,0.47479674796747967,House,-34.06839,150.72519,0.6101591187270502
1300000,22/10/21,2,4,2,0.34471544715447155,House,-33.25323,151.47277,0.8791921664626683
1300000,22/10/21,1,2,1,0.05365853658536585,Apartment,-33.78265,151.28518,0.13708690330477355
1300000,22/10/21,2,7,3,0.34796747967479674,House,-33.34383,151.4961,0.7751529987760098
1262000,22/10/21,2,4,4,0.5227642276422764,House,-33.25799,151.54324,0.9034271725826193
1235000,22/10/21,3,4,2,0.4585365853658537,House,-33.47252,151.40208,0.5722154222766218
1235000,22/10/21,2,5,2,0.45365853658536587,House,-33.95082,150.95833,0.30391676866585066
1200000,22/10/21,1,5,2,0.4186991869918699,House,-33.7437,150.9059,0.37833537331701345
1200000,22/10/21,2,3,2,0.12276422764227642,Apartment,-33.82839,151.07771,0.15422276621787026
1190000,22/10/21,2,5,6,0.7154471544715447,House,-33.76242,150.87007,0.405875152998776
1165000,22/10/21,2,4,2,0.3975609756097561,House,-33.77213,150.845,0.4286413708690331
1150000,22/10/21,2,6,3,0.883739837398374,House,-33.80912,150.79558,0.47184822521419834
1120000,22/10/21,2,4,1,0.47560975609756095,House,-33.80912,150.79558,0.47184822521419834
1110000,22/10/21,2,5,3,0.556910569105691,House,-33.26125,151.48444,0.8735618115055079
1100500,22/10/21,1,3,1,0.4146341463414634,House,-33.86202,150.88392,0.36560587515299875
1100000,22/10/21,2,4,1,0.5203252032520326,House,-33.35917,151.48543,0.7511627906976744
1075000,22/10/21,3,5,2,0.808130081300813,House,-33.26125,151.48444,0.8735618115055079
1014000,22/10/21,1,3,2,0.4300813008130081,House,-33.40534,151.3625,0.6441860465116279
1010000,22/10/21,1,4,1,0.42032520325203254,House,-33.7437,150.9059,0.37833537331701345
3705000,23/10/21,5,5,4,0.43821138211382116,House,-33.95213,151.1183,0.15348837209302324
3700000,23/10/21,1,3,3,0.5333333333333333,House,-33.80664,151.20155,0.0762545899632803
3650000,23/10/21,2,3,1,0.11788617886178862,House,-33.85833,151.18067,0.03072215422276622
3415000,23/10/21,1,3,3,0.23414634146341465,House,-33.79412,151.27428,0.11725826193390453
3315000,23/10/21,2,4,1,0.4195121951219512,House,-33.85608,151.10677,0.11383108935128518
3300000,23/10/21,3,5,4,0.7056910569105691,House,-33.50285,151.29727,0.4980416156670747
3205000,23/10/21,2,3,2,0.12276422764227642,House,-33.82846,151.24866,0.06266829865361077
3100000,23/10/21,1,3,2,0.34796747967479674,House,-33.86665,151.12685,0.09045287637698898
3092000,23/10/21,1,2,3,0.6008130081300813,House,-33.77603,151.28481,0.14406364749082007
3004000,23/10/21,2,5,1,0.4195121951219512,House,-33.96482,151.08475,0.1922888616891065
2950000,23/10/21,2,3,1,0.06016260162601626,House,-33.88447,151.21001,0.02252141982864137
2900000,23/10/21,3,5,4,0.5121951219512195,House,-33.41339,151.43838,0.6623011015911873
2810000,23/10/21,2,4,2,0.5691056910569106,House,-33.7395,151.19204,0.16805385556915542
2630000,23/10/21,1,3,3,0.3943089430894309,House,-33.82789,151.12645,0.10354957160342716
2461000,23/10/21,4,5,2,0.2959349593495935,House,-33.8063,151.08417,0.15960832313341491
2420000,23/10/21,1,3,4,0.4504065040650406,House,-33.7702,151.24964,0.1329253365973072
2226000,23/10/21,2,4,2,0.43333333333333335,House,-33.73636,151.07741,0.2268053855569155
2186000,23/10/21,3,4,4,0.5715447154471545,House,-33.74634,150.98287,0.3
2100000,23/10/21,3,3,2,0.24471544715447155,House,-34.0069,151.08096,0.23782129742962055
2100000,23/10/21,1,3,2,0.23170731707317074,House,-33.85841,151.14202,0.07380660954712362
1925000,23/10/21,2,2,2,0.15772357723577235,House,-33.88889,151.18298,0.040758873929008566
1870000,23/10/21,1,3,3,0.5495934959349593,House,-33.99061,151.10947,0.2011015911872705
1782000,23/10/21,1,3,2,0.45528455284552843,House,-33.97527,151.05493,0.2268053855569155
1750000,23/10/21,3,5,1,0.4105691056910569,House,-33.79216,151.05607,0.1968176254589963
1650000,23/10/21,2,3,2,0.061788617886178863,Apartment,-33.34383,151.4961,0.7751529987760098
1605000,23/10/21,4,3,2,0.591869918699187,House,-33.2261,151.49301,0.9216646266829864
1562000,23/10/21,1,3,2,0.5219512195121951,House,-33.97301,151.00632,0.2694002447980416
1548000,23/10/21,3,6,3,0.44065040650406506,House,-33.89656,151.0793,0.15018359853121174
1511000,23/10/21,1,4,2,0.6138211382113821,House,-33.6556,151.10003,0.3068543451652387
1510000,23/10/21,2,3,2,0.19349593495934958,House,-33.8063,151.08417,0.15960832313341491
1505000,23/10/21,4,4,3,0.6154471544715447,House,-33.93623,150.89729,0.36315789473684207
1450000,23/10/21,2,5,3,0.8365853658536585,House,-33.90028,150.99309,0.24638922888616888
1420000,23/10/21,2,4,2,0.3333333333333333,House,-33.90019,150.84825,0.40856793145654835
1388000,23/10/21,2,4,4,0.4211382113821138,House,-33.80402,150.95535,0.2964504283965728
1385000,23/10/21,3,6,2,0.42601626016260163,House,-33.88752,150.84426,0.4115055079559364
1300000,23/10/21,1,2,0,0.15772357723577235,House,-33.89452,151.1556,0.06964504283965728
1246000,23/10/21,2,4,3,0.6105691056910569,House,-33.80912,150.79558,0.47184822521419834
1225000,23/10/21,1,3,3,0.7585365853658537,House,-33.88004,150.99733,0.23794369645042837
1206000,23/10/21,2,4,2,0.41544715447154473,House,-33.71551,150.92733,0.37564259485924106
1200000,23/10/21,2,5,3,0.5609756097560976,House,-33.7437,150.9059,0.37833537331701345
1200000,23/10/21,2,4,2,0.4373983739837398,House,-33.87884,150.87759,0.3730722154222766
1185000,23/10/21,1,2,1,0.7073170731707317,House,-33.84214,150.89843,0.3505507955936352
1180000,23/10/21,2,2,1,0.08617886178861789,Apartment,-33.91594,151.17672,0.07490820073439412
1165000,23/10/21,3,5,2,0.3821138211382114,House,-34.02724,150.77608,0.5342717258261934
1150000,23/10/21,2,3,4,0.36341463414634145,House,-33.83592,151.00745,0.22900856793145655
1147000,23/10/21,2,4,2,0.4195121951219512,House,-33.87535,150.97324,0.2647490820073439
1120000,23/10/21,2,3,1,0.4764227642276423,House,-33.97099,150.89301,0.38274173806609546
1105000,23/10/21,2,2,1,0.05365853658536585,Apartment,-33.86923,151.19249,0.016768665850673194
1100000,23/10/21,2,3,2,0.4146341463414634,House,-33.21142,151.50349,0.9445532435740513
1095000,23/10/21,1,2,1,0.04065040650406504,Apartment,-33.87781,151.18626,0.028151774785801716
1080000,23/10/21,2,4,2,0.3284552845528455,House,-34.06839,150.72519,0.6101591187270502
1520000,24/10/21,2,4,2,0.3853658536585366,House,-33.40857,151.46938,0.6826193390452876
1450000,24/10/21,1,3,0,0.6,House,-33.66638,151.12988,0.2810281517747858
1210000,24/10/21,3,4,2,0.5975609756097561,House,-33.69209,150.57478,0.7537331701346389
6050000,25/10/21,5,5,2,0.7861788617886178,House,-33.74511,151.1397,0.1777233782129743
2700000,25/10/21,2,4,4,0.5430894308943089,House,-33.65154,151.28137,0.2974296205630355
2500000,25/10/21,2,4,2,0.07723577235772358,House,-33.89313,151.20653,0.03451652386780906
1950000,25/10/21,2,3,2,0.15609756097560976,House,-33.94543,151.24625,0.1128518971848225
1900000,25/10/21,2,4,2,0.491869918699187,House,-33.8105,151.06162,0.17992656058751527
1826000,25/10/21,2,2,1,0.17317073170731706,House,-33.9466,151.18371,0.11077111383108934
1770000,25/10/21,3,5,2,0.37398373983739835,House,-33.71551,150.92733,0.37564259485924106
1710000,25/10/21,1,3,1,0.5682926829268292,House,-33.88198,150.9227,0.3223990208078335
1650000,25/10/21,2,2,2,0.1,Apartment,-33.81806,151.16504,0.07796817625458996
1565000,25/10/21,1,4,1,0.5699186991869919,House,-33.88198,150.9227,0.3223990208078335
1565000,25/10/21,2,4,4,0.7886178861788617,House,-33.76592,150.62573,0.6718482252141983
1560200,25/10/21,1,3,2,0.8674796747967479,House,-33.75342,151.06372,0.22093023255813954
1560000,25/10/21,1,3,2,0.5333333333333333,House,-33.91942,151.08774,0.15299877600979192
1490000,25/10/21,2,4,2,0.4170731707317073,House,-34.01671,151.03226,0.28396572827417377
1400000,25/10/21,2,3,1,0.22764227642276422,House,-34.01586,151.06319,0.2598531211750306
1280000,25/10/21,2,5,2,0.5357723577235772,House,-34.06403,150.76318,0.5692778457772338
1255000,25/10/21,3,5,1,0.4040650406504065,House,-33.83592,151.00745,0.22900856793145655
1250000,25/10/21,2,4,2,0.45284552845528453,House,-33.43758,151.38853,0.6112607099143207
1235000,25/10/21,3,4,2,0.5073170731707317,House,-33.91492,150.95681,0.29069767441860467
1222000,25/10/21,2,4,2,0.3333333333333333,House,-33.71551,150.92733,0.37564259485924106
1211253,25/10/21,2,4,4,0.7121951219512195,House,-33.7327,150.64899,0.6570379436964504
1200000,25/10/21,3,7,2,0.3333333333333333,House,-34.06338,150.80766,0.524969400244798
1180000,25/10/21,1,3,1,0.5487804878048781,House,-33.92148,150.91654,0.3372093023255814
1180000,25/10/21,2,4,2,0.27479674796747966,House,-33.98157,150.8294,0.45507955936352507
1165000,25/10/21,2,4,2,0.4349593495934959,House,-33.25799,151.54324,0.9034271725826193
1163000,25/10/21,2,4,2,0.4073170731707317,House,-34.02724,150.77608,0.5342717258261934
1150000,25/10/21,2,4,2,0.2975609756097561,House,-33.74635,150.66375,0.6359853121175031
1150000,25/10/21,2,4,2,0.44552845528455287,House,-33.7743,150.75296,0.5286413708690331
1130001,25/10/21,2,4,2,0.25203252032520324,House,-33.73411,150.91377,0.37625458996328026
1075000,25/10/21,1,4,2,0.5333333333333333,House,-33.34383,151.4961,0.7751529987760098
1060000,25/10/21,2,4,2,0.6260162601626016,House,-33.45559,151.27311,0.5569155446756425
1000000,25/10/21,1,2,1,0.6024390243902439,House,-33.36629,151.4607,0.7310893512851897
6650000,26/10/21,3,5,2,0.424390243902439,House,-33.91153,151.26289,0.08335373317013464
6600000,26/10/21,4,4,2,0.5382113821138211,House,-33.83054,151.14729,0.08139534883720931
4000000,26/10/21,2,4,1,0.35772357723577236,House,-33.76971,151.28907,0.1539779681762546
3500000,26/10/21,2,4,1,0.17804878048780487,House,-33.91228,151.15592,0.08482252141982864
2851000,26/10/21,3,5,2,0.7016260162601626,House,-33.74763,151.03335,0.2522643818849449
2700000,26/10/21,2,4,0,0.14552845528455285,House,-33.86465,151.17428,0.03671970624235006
2600000,26/10/21,2,4,3,0.6097560975609756,House,-33.44184,151.34373,0.5906976744186047
2275000,26/10/21,2,4,0,0.16260162601626016,House,-33.91228,151.15592,0.08482252141982864
2200000,26/10/21,4,5,2,0.49105691056910566,House,-33.44581,151.42873,0.6175030599755202
2165000,26/10/21,1,3,1,0.4349593495934959,House,-33.75117,151.29037,0.17588739290085678
2100000,26/10/21,2,4,2,0.551219512195122,House,-33.69583,150.95622,0.36450428396572826
2040000,26/10/21,4,4,2,0.5601626016260163,House,-33.72338,151.09579,0.22827417380660953
2000000,26/10/21,2,3,2,0.5121951219512195,House,-33.8078,151.11399,0.1299877600979192
2000000,26/10/21,2,3,0,0.08617886178861789,House,-33.89313,151.20653,0.03451652386780906
1950000,26/10/21,1,2,0,0.07642276422764227,House,-33.89313,151.20653,0.03451652386780906
1900000,26/10/21,4,6,3,0.6056910569105691,House,-33.88752,150.84426,0.4115055079559364
1800000,26/10/21,2,4,2,0.44552845528455287,House,-33.45321,151.38285,0.588984088127295
1800000,26/10/21,2,4,2,0.44552845528455287,House,-33.43968,151.37541,0.6037943696450428
1570000,26/10/21,1,3,2,0.3772357723577236,House,-33.81378,151.03784,0.20330477356181148
1455000,26/10/21,2,4,4,0.4195121951219512,House,-33.33333,151.50775,0.7936352509179927
1425000,26/10/21,2,2,2,0.12357723577235773,Apartment,-33.98343,151.24666,0.16217870257037942
1400000,26/10/21,2,4,2,0.35040650406504065,House,-33.90019,150.84825,0.40856793145654835
1300000,26/10/21,1,4,12,0.8365853658536585,House,-33.77068,150.79565,0.48298653610771114
1265000,26/10/21,1,1,1,0.01788617886178862,Apartment,-33.77603,151.28481,0.14406364749082007
1240000,26/10/21,2,4,2,0.5211382113821138,House,-33.84214,150.89843,0.3505507955936352
1202000,26/10/21,3,5,2,0.35365853658536583,House,-34.02724,150.77608,0.5342717258261934
1200000,26/10/21,2,4,2,0.8886178861788618,House,-33.68513,150.55384,0.7793145654834761
1162000,26/10/21,2,4,2,0.47235772357723577,House,-33.43968,151.37541,0.6037943696450428
1162000,26/10/21,2,4,2,0.47235772357723577,House,-33.45321,151.38285,0.588984088127295
1120000,26/10/21,1,3,3,0.5276422764227642,House,-33.94109,150.98349,0.27258261933904526
1100000,26/10/21,2,4,5,0.5317073170731708,House,-33.76592,150.62573,0.6718482252141983
1096000,26/10/21,2,3,3,0.5008130081300813,House,-33.78218,150.79717,0.4773561811505508
1060000,26/10/21,3,3,2,0.08373983739837398,Apartment,-33.70949,151.1061,0.23818849449204407
5640000,27/10/21,3,4,3,0.1943089430894309,House,-33.86465,151.17428,0.03671970624235006
4490000,27/10/21,4,6,2,0.7178861788617886,House,-33.72491,151.16978,0.1920440636474908
4350000,27/10/21,2,4,3,0.28292682926829266,House,-33.88599,151.27703,0.07747858017135863
3150000,27/10/21,1,4,2,0.1040650406504065,House,-33.8794,151.22078,0.019216646266829864
2885000,27/10/21,3,4,1,0.2707317073170732,House,-33.8953,151.14668,0.0788249694002448
2681000,27/10/21,2,5,4,0.6,House,-33.72491,151.16978,0.1920440636474908
2605000,27/10/21,1,4,4,0.6471544715447154,House,-33.97729,151.13054,0.1730722154222766
2590000,27/10/21,2,4,0,0.24146341463414633,House,-33.87968,151.1391,0.07894736842105263
2570000,27/10/21,2,4,2,0.4967479674796748,House,-34.01392,151.10109,0.2329253365973072
2065500,27/10/21,3,6,2,0.7764227642276422,House,-33.76365,151.12999,0.16119951040391675
2050000,27/10/21,2,5,3,0.4097560975609756,House,-33.98105,151.04426,0.24112607099143205
1910000,27/10/21,2,4,4,0.4764227642276423,House,-33.86491,151.04789,0.17980416156670745
1900000,27/10/21,2,3,2,0.1821138211382114,House,-33.99452,151.13524,0.19118727050183598
1875000,27/10/21,2,4,2,0.4959349593495935,House,-33.81378,151.03784,0.20330477356181148
1840000,27/10/21,2,4,3,0.7235772357723578,House,-33.6556,151.10003,0.3068543451652387
1800000,27/10/21,2,5,2,0.8471544715447155,House,-33.6556,151.10003,0.3068543451652387
1645000,27/10/21,1,2,3,0.6560975609756098,House,-33.8105,151.06162,0.17992656058751527
1600000,27/10/21,1,2,6,0.7447154471544716,House,-33.80002,150.94399,0.310281517747858
1470000,27/10/21,2,3,2,0.12520325203252033,House,-33.8078,151.11399,0.1299877600979192
1405000,27/10/21,2,3,2,0.4349593495934959,House,-33.47576,151.3525,0.5492044063647491
1350000,27/10/21,2,4,1,0.2967479674796748,House,-33.9472,151.06843,0.19143206854345163
1350000,27/10/21,2,3,2,0.4349593495934959,House,-33.48638,151.43476,0.5703794369645043
1342000,27/10/21,1,3,3,0.526829268292683,House,-33.73411,150.91377,0.37625458996328026
1320000,27/10/21,1,2,1,0.06016260162601626,Apartment,-33.67706,151.30276,0.27258261933904526
1290000,27/10/21,2,3,2,0.17479674796747968,House,-33.96814,151.13537,0.15960832313341491
1280000,27/10/21,2,2,2,0.07723577235772358,Apartment,-33.86794,151.20998,0.00012239902080783365
1165000,27/10/21,2,4,2,0.5073170731707317,House,-33.80912,150.79558,0.47184822521419834
1050000,27/10/21,2,6,2,0.6146341463414634,House,-33.95198,150.89671,0.3698898408812729
1031000,27/10/21,2,4,2,0.5642276422764227,House,-33.44017,151.31715,0.5859241126070992
1020000,27/10/21,1,3,1,0.4146341463414634,House,-33.7437,150.9059,0.37833537331701345
1010000,27/10/21,2,4,2,0.4658536585365854,House,-33.36629,151.4607,0.7310893512851897
9383500,28/10/21,3,4,5,0.4560975609756098,House,-33.87416,151.26568,0.06070991432068543
4050000,28/10/21,3,5,4,0.8821138211382114,House,-33.73128,151.28955,0.19926560587515296
2820000,28/10/21,1,3,2,0.2894308943089431,House,-33.85205,151.15424,0.06181150550795593
2800000,28/10/21,3,6,3,0.5235772357723577,House,-34.01833,151.12465,0.2255813953488372
2607500,28/10/21,3,4,2,0.5585365853658537,House,-33.72159,151.21169,0.19118727050183598
2560000,28/10/21,2,4,2,0.5601626016260163,House,-33.72851,151.28144,0.19877600979192164
2500000,28/10/21,4,5,0,0.5073170731707317,House,-33.48638,151.43476,0.5703794369645043
2480000,28/10/21,1,2,1,0.043089430894308944,House,-33.87781,151.18626,0.028151774785801716
2200000,28/10/21,3,4,2,0.6154471544715447,House,-33.77572,151.01474,0.24859241126070988
2100000,28/10/21,1,4,2,0.5471544715447154,House,-33.79411,151.0117,0.24075887392900855
1940000,28/10/21,2,3,5,0.44552845528455287,House,-33.47576,151.3525,0.5492044063647491
1930000,28/10/21,3,4,3,0.5333333333333333,House,-33.40857,151.46938,0.6826193390452876
1850000,28/10/21,3,5,2,0.8455284552845529,House,-34.02561,150.73523,0.5758873929008568
1810000,28/10/21,2,3,2,0.34959349593495936,House,-33.92577,151.10309,0.14259485924112605
1800000,28/10/21,1,3,1,0.8878048780487805,House,-33.49756,151.40816,0.5436964504283965
